Eigvals	28
2.447839805358527	0.6389539666280022	0.2597207366949715	0.09366164109610679	0.07468430051915968	0.04960631445384768	0.033777690053220885	0.020268280170308316	0.016552622426608994	0.014680621658134947	0.013535763260208	0.011244726000706362	0.008825277255480428	0.006134447915845928	0.005099147393179654	0.0029019429197520777	0.002142545566791377	0.001235374742267356	0.0011558259279147928	0.000899813345224109	0.00046152628053358277	0.00017950045362525105	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	28
0.660942058267529	0.17252417781459325	0.07012728443673252	0.025289611563330386	0.02016553338063485	0.013394217835014809	0.009120325577853151	0.0054726452213013305	0.004469379210362917	0.003963919646266805	0.0036547960409172003	0.0030361922913794215	0.002382916112913077	0.001656364367863652	0.0013768225216698924	0.0007835545946091418	0.0005785094570923733	0.0003335639542663262	0.0003120849518512871	0.00024295890733826267	0.0001246168679554358	4.846697852503132e-05	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	28	28
st1_1	-0.45033874391487233	-0.10884228217180059	0.13657179483623666	-0.05195432097942191	0.07526962561348498	0.024288230492012175	0.024785900531500957	0.08441629330535372	-0.02195532306891878	-0.0031538173824557196	-0.011206287923566498	-0.023585374488153635	0.010625128493917148	-0.022915921519715145	0.008449218878179484	0.0077741158350617704	0.004075969831271228	-0.0020981180981540946	0.0015092473833845821	-0.00048484145016199277	0.0018470881187228113	0.0011328364255103912	-0.0	0.0	0.0	0.0	0.0	0.0
st1_2	-0.44700828024419914	-0.17761105430427446	0.09190702809918985	-0.07151309320230292	0.12497312874661252	-0.01264513528383338	0.053250026726267934	-0.06255538938375695	0.045337719511301715	-0.0046425540600185606	0.028470304449268593	0.021925867922609275	0.005463327460945779	-0.0010663457770975979	-0.0008656800890621545	-0.002556824322444122	-0.0032059181461320985	0.0024895722683063995	-0.0005388403512815042	-0.00046951696346763755	-0.0001894835128499086	-9.766219110390745e-05	-0.0	0.0	0.0	0.0	0.0	0.0
st1_3	-0.38160713235990873	-0.2396503452723111	-0.011884093913039549	-0.02486055588217775	0.030655230013346607	0.016889041528193757	-0.03173578450610849	-0.0224198525783063	-0.05139668729770164	0.031178841725136273	-0.03973358998150932	-0.007445245049568323	-0.023061880781973614	0.020176829738154527	-0.024902596463340535	-0.0026660668040234072	-6.223340230708422e-05	-0.002715122154575486	-0.0009755629767441485	-0.0001900686444685609	-0.0017993036065662577	-0.00020867174610655282	-0.0	0.0	0.0	0.0	0.0	0.0
st1_4	-0.246581539792062	-0.22865776859384113	-0.07205011674331367	0.04696019961283419	-0.035319934262246715	0.04952745816986011	-0.0018712838202389107	0.024288251819675012	0.013410183917614156	0.010286682664723294	0.031453947834814366	-0.011869091145536755	-0.01010576786899482	0.011066719074984566	0.018430334195548424	-0.002622134261240565	0.0031066688782730788	0.016544819657822188	0.0009811642190395023	-0.001987395401449656	-0.008582075425273557	-0.0015257431344613825	-0.0	0.0	0.0	0.0	0.0	0.0
st1_5	-0.24735496791869702	-0.23490078922017135	-0.0917130253619861	0.05999387981109134	-0.06461313452609838	0.04394134470941038	-0.021041822829443425	-0.014423988781531786	0.019752898592540084	0.0016224514189624205	0.02405239761333483	0.004007403142319228	-0.01770939414107834	0.002312003486642003	0.007177937371190689	0.0036739650692381148	0.001929587407808105	-0.015240259844889567	-0.0011965592801996348	0.002574336872691939	0.009637142062187765	0.0013337508999280935	-0.0	0.0	0.0	0.0	0.0	0.0
st1_6	-0.1488734003306521	-0.2375089911935871	-0.1202843856915664	0.06466756146467623	-0.059019557006614515	-0.03604521036239676	-0.004944496622643451	-0.01710550499089933	-0.002760422504659491	-0.012258460226145806	-0.025965550014128112	0.004227969729692691	0.05551955874088242	-0.031830809854232776	-0.016137339485912554	-0.0035175219328163706	-0.006805809978516922	0.004011255803537342	0.0017783220729872804	-0.00031150132719318563	-0.0003924512700619734	-0.0007832138428796239	-0.0	0.0	0.0	0.0	0.0	0.0
st1_7	-0.03655937347175294	-0.21700139679658834	-0.12115515236980298	0.025598697277467632	0.012156247758817306	-0.10674302474216572	0.014229538002476097	0.021126464370113517	-0.011567399559209011	-0.008352056371065555	-0.010106026505999385	0.006761676526227732	-0.012764846469680994	0.016516160751643017	0.013209250772719576	0.0025314826267884153	0.006362565242118312	-0.0025777406578422774	-0.0014655969007083681	0.0006616227270250548	-9.111458254943359e-05	0.0002503933340714001	-0.0	0.0	0.0	0.0	0.0	0.0
st2_1	-0.43085717129487927	0.23598770334193386	0.07290820687241617	0.02639966189270592	-0.02132783699727564	-0.0237379145669828	-0.02307690522817567	-0.005248623700750023	0.05989327202284062	0.02444992989089297	-0.05400987650726058	0.003215950306742816	0.005008906514412024	0.0054234619008528846	0.012338612912139625	0.016368240237523625	0.004136044836213876	-0.004538932758866902	0.0023860880200230654	0.00013455435039265497	-0.0022887053046375828	0.0014934754692957242	-0.0	0.0	0.0	0.0	0.0	0.0
st2_2	-0.42005998857482896	0.22281371161536967	0.11463913764652994	0.062050354762013704	-0.019023146176576904	-0.040239704165679485	0.0029153292579007163	0.026303876332209514	0.010676983222065626	0.004746675378857333	0.01176981366332582	-0.01908841158989469	0.010003202562991502	0.02141896469805655	-0.011739760636383828	-0.02930900028183763	-0.004311432862774907	0.0012852196043485692	-0.005215806617524675	0.0006552094170399179	0.005833622504036064	-0.003681817042152213	-0.0	0.0	0.0	0.0	0.0	0.0
st2_3	0.11334261362214816	0.1741076617159296	-0.1605632666007056	0.05346867868114349	0.10532318547686181	-0.023223224754969584	-0.04717262936044153	0.01609811402185834	0.0013795640095755066	0.016292639723133887	-0.0004128459800124089	0.029498214596384513	-0.011103775783794782	-0.014024255961869127	0.006158362080419957	-0.000762831807962424	0.002955211447027967	0.006013931331107962	-0.003006250419278684	0.000830154561137228	0.0012172510906791585	-0.00024116637822213828	-0.0	0.0	0.0	0.0	0.0	0.0
st2_4	0.2323388915736577	0.13287844196014312	-0.0727444203955017	0.06571756630403092	0.1174589383216429	0.014287401021423266	-0.053910089968980265	-0.018440066272257246	0.0029182206478869303	0.01313844613148091	0.009088990060500676	-0.029253526677687953	-0.0041206187168189605	-0.013106198532957873	-0.006694718085689329	-0.0038210787377959085	-0.001824755336502821	-0.0032983772656485057	0.003654262359599049	-0.0010368738339803574	-0.0026297920784190327	-0.0013096008985259509	-0.0	0.0	0.0	0.0	0.0	0.0
st2_5	0.3322860876640676	0.014987779752892807	0.051562684703666796	0.016425965476032096	0.013747096851905675	0.03272296992058695	0.05550246689153756	-0.00919660726421774	-0.025125826151086803	0.02422035052944055	-0.01816470811043429	0.008226393485372446	-0.005003105431486084	0.0015748855936680455	0.013670710112710404	-0.007430932824731102	-0.024254949965801454	-0.007731322056929357	0.007903556683065431	-0.004262247737984576	-0.0019167406971246966	-0.00041296675091271007	-0.0	0.0	0.0	0.0	0.0	0.0
st2_6	0.3171394158237898	-0.017895571606938873	0.0923125579328433	-0.0053986532863706275	-0.032149004649391466	-0.015471061797244534	-0.007698190163355425	-0.005475663788676895	-0.0029254111070907258	0.03292611121342203	0.0074556185640814975	0.012272814563741522	0.0022962187640907204	-0.0003810285982410859	-0.006566159266396663	-0.01265416690761941	0.01605052524151403	0.007198352579274	0.008267692521459391	-0.011185598099673625	0.003898969582717579	0.0061924407665617165	-0.0	0.0	0.0	0.0	0.0	0.0
st2_7	0.3186780648146357	-0.06117668259828123	0.10448892549886837	-0.006959034585294518	-0.030837743048012452	-0.02353528292862476	-0.014289409565150898	0.00564977655206424	-0.014304988958056191	0.027778723450998608	0.020983821009416027	0.023803455586257367	0.012054924125499791	-0.01112370726948038	0.023516547417613366	0.0006044772134717395	0.0035644068368907086	-0.006101865067508281	0.0037487930947779995	-0.0032426528562356904	0.001668259064353467	-0.004554667179226915	-0.0	0.0	0.0	0.0	0.0	0.0
st4_1	0.12063306106769554	0.13817846041389456	-0.12844453180119483	0.001662342937893176	0.049478040586088144	0.018607999626733034	0.03340935922001197	0.02803948535454941	-0.020882086497023555	-0.003238607179618526	0.026430742332676924	0.02627327253028956	0.03913302087182468	0.03400999648880524	-0.01223135149501263	0.014039175824006385	-0.00017514976227374333	-0.004021380241826495	-0.0017621147343205505	0.0016798392477803878	0.0011443529698156366	0.0018437758962416661	-0.0	0.0	0.0	0.0	0.0	0.0
st4_2	-0.1913021693823242	0.1768776865813917	-0.08227230536188951	0.07854114367815614	-0.04484640264902478	0.10526984292564108	0.0541923507951215	-0.0023991387184147837	0.006626271269904042	0.006744101302674055	0.0023660141915964553	-0.005563268853330151	-0.0034302758747556364	-0.008785914273254317	-0.0021705947285478124	0.001691438902213575	-0.00035385079738357454	-0.0004158270431573879	0.000731734101041553	-0.0004207466376930483	-0.0011994256779993546	0.0008187734711021228	-0.0	0.0	0.0	0.0	0.0	0.0
st4_3	-0.4226241699593944	0.22014519234908259	0.12721976359793966	0.0817402992257844	-0.040657031745492234	-0.05801497570242767	0.008064080116559296	-0.029770256524778754	-0.05495637988401599	-0.03764160433562662	0.02746776826315554	0.012786719502919564	-0.021196613546066376	-0.011650654231129947	-0.002024559016079015	0.011308994190132076	-5.780477874665323e-05	0.0014411536477951805	0.002707256313987252	0.0006280555059341546	-0.0038241712242557515	0.0016884652155301915	-0.0	0.0	0.0	0.0	0.0	0.0
st4_4	0.27879648518667055	0.029073717704947596	0.022619665947108885	0.008952941474414371	0.005455625655881353	0.037725993957240106	0.022067120685352114	-0.019823194625522768	-0.001780116192640688	-0.027821833513290792	-0.031604477583594685	-0.009495715882996606	0.005053961880581713	0.0140214091617158	0.0017599946246957582	0.0031799968267398624	0.0039395510938893055	0.009358832768213256	-0.006750738013668848	-0.0073835039945160845	0.0029788073259528775	0.0022489396951412524	-0.0	0.0	0.0	0.0	0.0	0.0
