Eigvals	28
2.6388496353412414	1.8134923108545509	1.2022588898101494	0.8966392980309051	0.6934819824441085	0.5596712540805645	0.34979247348269504	0.29985091342425957	0.24374016150452316	0.24144674615731135	0.21307619771507053	0.18074610188929352	0.1463458432970242	0.13809691211516692	0.12886755741714223	0.12092248860851817	0.11871005914259215	0.0996764571432239	0.09540279864434564	0.0773465159858258	0.06860944489157786	0.06134375820431194	0.044389633090889315	0.04059738489435816	0.036880515487785925	0.027836514017505195	0.016105996952383555	0.0

Proportion explained	28
0.25002891501251	0.17182696156458283	0.11391307854663142	0.08495586404083057	0.06570686913307323	0.05302840849564317	0.033142560096309094	0.028410636796015402	0.023094187448110964	0.022876888158580865	0.020188801141297653	0.017125550142335678	0.013866152859222713	0.013084573156540668	0.012210099101441912	0.011457310118198795	0.011247684176842094	0.009444265447352196	0.009039339686028797	0.0073285211908002456	0.006500690617649954	0.00581227255285824	0.004205882612967921	0.0038465700968858063	0.003494399661510366	0.002637487678083382	0.001526030467696015	0.0

Species	0	0

Site	28	28
st1_1	0.3612327968266886	0.11465816224265324	0.005265104843697616	-0.5018770561371576	0.06918605210135537	-0.006233231595602828	-0.01689305326099229	-0.05747688500477726	-0.03606836053328018	0.03265645738944195	0.15337266625188314	0.22984497918359337	0.023019985365914753	-0.06053632120830251	-0.046052006859505626	-0.02429150735068225	0.03365747280643901	0.000852637155889068	-0.07118230087720477	0.03250759405540097	0.016447059539118684	-0.007406339713643081	0.005549271574906031	0.011944762333360984	0.04620602085814976	-0.0021093249157026575	0.0028283354177514584	0.0
st1_2	0.35435154729740226	0.13137036468067081	0.028594926874501676	-0.4964316111228603	0.09316140384528634	-0.029600098470158143	0.022399747854268577	0.020996385445010854	-0.11653774984136804	-0.15742131234235146	-0.09532175480231875	-0.12186556670828609	-0.19110362776562154	0.040008748080552006	0.04387023010988042	0.032266319433672794	-0.0031515937948680996	-0.00497407618187751	0.04448583679214295	-0.00686554171766741	-0.007660178257762236	-0.00021220381683131195	-0.005767174756509355	-0.00557467889854309	-0.028776356900236343	0.00033760822009195853	-0.0022083891272863445	0.0
st1_3	0.425544371661518	0.2418692551089071	0.08663442988341401	-0.27137545920838596	0.10954501469651992	-0.008277105824382413	0.023802187030984003	0.07586296751447999	0.10125985770201444	0.06761287359627849	-0.09377920865765751	-0.14068436537172843	0.2620123586309747	0.028385062690628522	-0.009702598218738994	-0.020353616714347746	-0.049702155154427226	-0.007945692284654462	0.036503072803721094	-0.0230267684023829	-0.004588450647498928	0.0027266759234375864	0.007291083159648901	0.0006165596934969916	0.00838667925600979	0.0016755468368936683	0.000448622879354133	0.0
st1_4	0.47010241574538886	0.31939299526421	0.12214971521815751	0.142873943887339	0.046910130767634714	0.015481140546514149	0.00040555725432497045	0.04099337372733308	0.1607782056008269	0.14352926002413194	0.02235165204355783	0.0685288790803398	-0.066525794922671	-0.01928779448845308	-0.007070009918737482	0.026696973186361463	-0.01279757616192809	0.001160879143592553	-0.03493591310145165	0.034766593657550686	0.02234040274494752	0.008110560556153092	-0.02959237153019753	-0.0299161498346316	-0.12687403434237376	-0.0008293268707161543	-0.008571796089239657	0.0
st1_5	0.44378593928181453	0.312401068401317	0.11390928010616233	0.23662947738757414	0.022469352781825134	0.02080700219740623	-0.010916512744619982	0.049817712280126714	0.16423419418330226	0.11848727610327513	-0.013594399334410291	-0.02488887386059941	-0.14973313521119036	0.0180639661219135	0.029357273767219815	0.013197763612158091	0.026280433249742517	0.013354481656387134	0.03331586273003332	-0.030133559545443087	-0.02489378833671652	-0.003298559717172042	0.02464959110615386	0.02686526116086337	0.11204440709904653	0.0012570069513991016	0.007587873065027771	0.0
st1_6	0.4317768069111708	0.26744735310865325	0.1149527997274287	0.3145369664674004	-0.008938504511389639	0.03278732707042959	-0.009584318143044552	-0.04076656237866269	-0.15663105574673963	-0.1263645041221701	0.0037582099397688935	-0.02551338461708483	0.06471234065938067	0.03649002219023445	0.047161972427904965	-0.13710515597227776	0.1958173450420986	-0.012311643527702263	-0.031716793570541586	0.018014543494990487	0.009040986408652122	-0.001968379662296545	-0.00259932504560368	-0.0041874368622802915	-0.009334987991332006	-0.00035580147796080775	-0.0014051364497234223	0.0
st1_7	0.41488413268561497	0.2612349152964753	0.10918587752030225	0.3318357788665066	-0.0171988565992303	0.03535933924583272	-0.0076139766154384916	-0.057380520522988976	-0.1868958758744762	-0.13974379342328175	0.038564595174714465	0.04908235364290812	0.03944530730946753	-0.043881628243663214	-0.06228251609826904	0.10350195143396411	-0.1929481924019337	-0.0038994703296338067	0.026104440926633166	-0.006561396852318519	-0.0008027899806601303	-0.00410158776466066	0.003672370782524167	0.005840251656183255	0.012492946862783464	0.0003442771213502291	6.471351186919367e-05	0.0
st2_1	0.25127461857670597	-0.3657229818300847	-0.42689444470265986	0.07125821013274912	0.053448903652741755	0.11366313465741694	0.05904075523924686	-0.10695659622012076	0.0538142859418235	-0.01055811570007284	0.03975830497106221	-0.14502548799226359	-0.015751911350646696	0.07786362230538763	-0.010182044055021437	0.010079966568360474	-0.051954349310937446	0.01970997863785085	-0.12508816913094103	0.11093715099543888	0.0773470389421986	-0.005102944955823303	0.004728193163933212	0.0041113908214086255	0.02112780022335228	-0.0014810534947448783	0.0017344899759813238	0.0
st2_2	0.2523730514564977	-0.3594063858368938	-0.4086675129109448	0.031284950022984266	0.08733050527968703	0.0828266678488765	0.037196791969876394	-0.12121199782655843	0.046678132324429716	-0.002991463568628156	0.20465478978001533	0.02483050087929199	0.02008415783304562	0.04372156587309792	0.06290688669761339	-0.015679431756159316	0.011999483899132642	-0.004693180242289055	0.1538586814181325	-0.07235343610268251	-0.06122909027452871	0.006015543023343715	-0.0008387884216899479	-0.00896283093537101	-0.026144090158508215	0.003488823535021356	-0.003946338627120577	0.0
st2_3	-0.045290950518130875	-0.3200546254166428	0.1825400724583815	0.05278039636691702	0.16875621967727206	-0.2971914378627982	-0.19015490159367485	0.04345271285155485	-0.03439684131395562	0.026324481865455916	0.11214971341451277	-0.11241086177000992	0.016281886859621435	-0.08370441013374852	0.05136835953663575	0.07596175128587852	0.023077354673041842	-0.014741237311354816	-0.08662034119895785	0.025767096218426565	-0.11493561166826018	0.02403172089564671	0.01033025193896742	-0.004651273706665154	-0.0025429058983018195	0.017410471918430332	-0.0025184237352662985	0.0
