sample-id,depth-1_iter-1,depth-1_iter-2,depth-1_iter-3,depth-1_iter-4,depth-1_iter-5,depth-1_iter-6,depth-1_iter-7,depth-1_iter-8,depth-1_iter-9,depth-1_iter-10,depth-3790_iter-1,depth-3790_iter-2,depth-3790_iter-3,depth-3790_iter-4,depth-3790_iter-5,depth-3790_iter-6,depth-3790_iter-7,depth-3790_iter-8,depth-3790_iter-9,depth-3790_iter-10,depth-7579_iter-1,depth-7579_iter-2,depth-7579_iter-3,depth-7579_iter-4,depth-7579_iter-5,depth-7579_iter-6,depth-7579_iter-7,depth-7579_iter-8,depth-7579_iter-9,depth-7579_iter-10,depth-11368_iter-1,depth-11368_iter-2,depth-11368_iter-3,depth-11368_iter-4,depth-11368_iter-5,depth-11368_iter-6,depth-11368_iter-7,depth-11368_iter-8,depth-11368_iter-9,depth-11368_iter-10,depth-15157_iter-1,depth-15157_iter-2,depth-15157_iter-3,depth-15157_iter-4,depth-15157_iter-5,depth-15157_iter-6,depth-15157_iter-7,depth-15157_iter-8,depth-15157_iter-9,depth-15157_iter-10,depth-18946_iter-1,depth-18946_iter-2,depth-18946_iter-3,depth-18946_iter-4,depth-18946_iter-5,depth-18946_iter-6,depth-18946_iter-7,depth-18946_iter-8,depth-18946_iter-9,depth-18946_iter-10,depth-22735_iter-1,depth-22735_iter-2,depth-22735_iter-3,depth-22735_iter-4,depth-22735_iter-5,depth-22735_iter-6,depth-22735_iter-7,depth-22735_iter-8,depth-22735_iter-9,depth-22735_iter-10,depth-26524_iter-1,depth-26524_iter-2,depth-26524_iter-3,depth-26524_iter-4,depth-26524_iter-5,depth-26524_iter-6,depth-26524_iter-7,depth-26524_iter-8,depth-26524_iter-9,depth-26524_iter-10,depth-30313_iter-1,depth-30313_iter-2,depth-30313_iter-3,depth-30313_iter-4,depth-30313_iter-5,depth-30313_iter-6,depth-30313_iter-7,depth-30313_iter-8,depth-30313_iter-9,depth-30313_iter-10,depth-34103_iter-1,depth-34103_iter-2,depth-34103_iter-3,depth-34103_iter-4,depth-34103_iter-5,depth-34103_iter-6,depth-34103_iter-7,depth-34103_iter-8,depth-34103_iter-9,depth-34103_iter-10,Location,Site layer,Site_layer,Site,Phasic_community,Type,Depth_group_new,Depth_group_cm,Depth_layer
st1_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975053640673624,0.9739080067668702,0.9752236478442784,0.9750244011111032,0.974415382794606,0.9748165217451842,0.9741171392568974,0.973628838562806,0.9747736370534876,0.9732726728441043,0.974629325992452,0.9740455642314552,0.9750974565469434,0.9750620464484742,0.974747533744962,0.9746036998051626,0.9741697258943274,0.9748564102227528,0.974706483099834,0.9749991996168744,0.9736410704566716,0.9743316610052986,0.973998228170882,0.9751021082921753,0.9738715561936392,0.9731042969858475,0.9746264190356674,0.9753882151759002,0.9729473227811836,0.9739504534129408,0.9750831969625966,0.9745066361321928,0.9744590682096022,0.974456665437524,0.9748367561220598,0.9745978544142028,0.9747844871236642,0.9742431582447104,0.9744567089660036,0.9741791800852818,0.974749968321574,0.9745605273786236,0.9747649341560672,0.9746173875204708,0.9745141477783552,0.9749857442904534,0.9746902052758656,0.9735894586768516,0.97473324180067,0.9750413619225866,0.9742047570111624,0.9746459501328378,0.9748473004553424,0.9744255896034716,0.9741029191047114,0.9751010536338472,0.9749829682495592,0.9741911484425624,0.9744675915972604,0.9744237439147532,0.9741446818900664,0.9744022173355243,0.9739837830022956,0.9744642451957364,0.974548009387548,0.9747144972928344,0.974850094931424,0.9751357033921254,0.9743747271018636,0.9744163974064138,0.974668768013525,0.9745243941091812,0.974572633376522,0.9744591906740993,0.974793794408624,0.9743033440820258,0.9744063675554288,0.9745509699993689,0.9742770903238404,0.9749998522382682,0.9742938302161946,0.9744287709115096,0.9744471730879176,0.974784959042591,0.974820999862436,0.9745791129610823,0.9747454840440444,0.9745110123547898,0.9745238066910644,0.974154380549144,Panama-South,Mangrove 0-4cm,Mangrove 0 to 30cm,SSPS1,Mangrove,Brackish,0-4cm,0_to_30,Acrotelm
st1_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9784799604569726,0.978039835423034,0.9764568612025816,0.9766831197220848,0.9781052763486748,0.9778698282523792,0.9777680467276056,0.9765664399440273,0.9793794250945064,0.977207621779297,0.977507362697822,0.9792452777961396,0.9767010778893164,0.978945632459438,0.9787007213162404,0.9791620971420169,0.978549854102212,0.9781600644735374,0.9795283844929464,0.9762800215266936,0.9787209494805228,0.9785942155988314,0.9790123491945736,0.978413176039908,0.9782162889422312,0.9784331711766946,0.9790430073725722,0.9767130167969054,0.9786650342876358,0.9782463280757472,0.9783232828758016,0.9778392200647104,0.9781600858997984,0.977034726703328,0.978703007921108,0.978347441182022,0.9782300709894224,0.9777998093792112,0.9782483007167108,0.9780268104007246,0.9783456967135864,0.9781859868550942,0.9781074691560336,0.9789905313962202,0.9782125364460694,0.9779813014880284,0.9773639858882543,0.9784378653041242,0.97806203676048,0.9779566574500675,0.9775453955507778,0.9776914371216272,0.9780970978334488,0.9782743265134588,0.9778469625143812,0.9782412627606328,0.9779578895671625,0.9782767719542762,0.978203977526902,0.9786348278268916,0.9785018952966764,0.9784188986708507,0.9780928991822432,0.9783904532439625,0.9784674059983542,0.9779011896272112,0.9777629111933432,0.9774010976443775,0.9778465417718166,0.978679231467904,0.978195826131511,0.9776658536907418,0.9785979252267828,0.9787399702038128,0.9781205495416552,0.9781435972157908,0.977793098008208,0.9779780910167843,0.9775034991615954,0.9779802893500432,0.9780891703313076,0.9782879244984616,0.9785057721489034,0.9779993898597708,0.978433969095568,0.9779869927670014,0.9789895631482992,0.9780415269057036,0.9782862632983488,0.9782125015421884,Panama-South,Mangrove 16-30cm,Mangrove 0 to 30cm,SSPS1,Mangrove,Brackish,16-30cm,0_to_30,Acrotelm
st1_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9936232691223258,0.9933204307962212,0.9931733975675467,0.9934222123209948,0.992986960547476,0.9931898274169632,0.9930297060031608,0.9932918874137608,0.992456471341748,0.9936490277845462,0.9932094955956818,0.9932318836913708,0.992961798997344,0.9926813733011096,0.9931490164009512,0.9929867636390376,0.9927834950501851,0.9926284148352574,0.9928138216930236,0.9924239972461598,0.9931455680624552,0.993334469486307,0.9930439673867556,0.9930224555909868,0.9929290417785692,0.9934115405243852,0.9932200081614824,0.9937108021033646,0.9934377261059972,0.9932248831367826,0.9931767236382354,0.9926389466832232,0.9931687231036708,0.992961022610046,0.9931394284368484,0.9930463123131243,0.9932968100079672,0.993222524304551,0.9932000113748624,0.9936769268095906,0.9929067404859332,0.9932701940785686,0.9931762480862424,0.9933537765369568,0.9932812373711842,0.9931709771705944,0.9931607529314675,0.9933229088068408,0.9932778497213808,0.9932190895983116,0.9932535685612658,0.9933871314190826,0.9932667360218704,0.9930956635069564,0.9932854328098932,0.992981277238842,0.9932163800617444,0.9929213832856538,0.9933036884899205,0.9934077396750862,0.9934725221952224,0.9931836928002152,0.9933235859654914,0.9931307051616208,0.993307074768273,0.9932413853340224,0.9933254906662724,0.9934181614663636,0.9934199382394802,0.9929515922172766,0.9933623209982522,0.9934352185997398,0.9934520717625346,0.9932481534988244,0.9932318248888172,0.9933002844690032,0.993446125379898,0.9932755216596122,0.9931616741156192,0.9933619792771416,0.9929750314942088,0.993398432882454,0.9932280051006652,0.9932114550076128,0.993161479711043,0.9933337888105582,0.9934407384559346,0.9934447263680072,0.993351523755451,0.9932690484372066,Panama-South,Mangrove 31-60cm,Mangrove 30 to 100cm,SSPS1,Mangrove,Brackish,31-60cm,30_to_100,Catotelm
st1_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934220730849826,0.9940856719181848,0.9936830013714748,0.9935912448395652,0.9941416447950098,0.99376264437034,0.9942346544510272,0.9936679638821784,0.993378631449238,0.99389129844543,0.9937167617948924,0.9939479545715246,0.9942816172791252,0.9940796369632752,0.9941197126991042,0.9941671698910544,0.9937579517127773,0.9939307892042236,0.9941522328878654,0.9937635226230576,0.993997419698788,0.99406867171873,0.9941146821998958,0.9939098403806182,0.9938599608714364,0.99408899185387,0.9940151243709888,0.9939815257316982,0.9940825847434754,0.9937725827427236,0.9939818263983332,0.9940255376976244,0.9940285150456344,0.9938429270196852,0.9939492670955352,0.9939248563241324,0.994072670335418,0.9940233090394648,0.994016152957406,0.9940427575641844,0.9941120640572484,0.9940620126457624,0.9938639855706622,0.9940617117689706,0.9938581574757704,0.9940272000865992,0.9941082696665968,0.9940397923375128,0.9940977946968104,0.9938057157653276,0.9938298181169536,0.993960664678166,0.9939758829040132,0.994025964138984,0.993881485792961,0.9940058898558172,0.9940955005581804,0.9940418324187196,0.9940972417739524,0.9939359974547296,0.9940642643996688,0.9940283792683862,0.9941003030441484,0.9938699394346088,0.9939072601985696,0.9942985425957388,0.9941054457362574,0.994045672245776,0.9941045957279984,0.9938223247579192,0.9939031523346926,0.9939946922375282,0.9940236231738406,0.9939774908239204,0.9940521688576908,0.9941844040446246,0.994000568970002,0.9939920977689694,0.99379915593558,0.9940299482792366,0.9940941558714332,0.9940045542454574,0.9940292142968258,0.994080434633646,0.9940338040929976,0.9940137991852172,0.9939867642711614,0.9939963995757513,0.9939356935455314,0.994069695301652,Panama-South,Mangrove 90-120cm,Mangrove 100 to 200cm,SSPS1,Mangrove,Brackish,90-120cm,100_to_200,Catotelm
st1_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9945645045634602,0.995063387194464,0.9945979212063408,0.9947533085957352,0.9951122590346768,0.9951473465097012,0.9947687637930674,0.9944890386449552,0.9945047723143112,0.9942665394977755,0.9945893404357332,0.994571896522918,0.99500277161491,0.9949058377760328,0.9946116240768544,0.9948848075897246,0.994759740653932,0.9946718595442602,0.9944516344972422,0.9948716811323768,0.9948464392066128,0.9950131633618772,0.994817638162062,0.9947933251900096,0.9949405339679612,0.9949021067817064,0.994896396096355,0.9948843247289452,0.9951101521561816,0.9948255155031024,0.9947942941771922,0.9949455208212844,0.994907511752831,0.994933489549502,0.9947325707930108,0.9948822826460104,0.9950458191441554,0.994891501978006,0.9948662206370098,0.9950776471684948,0.9948157925859702,0.9948383917761056,0.9947680590401392,0.9947966757661096,0.994821810121805,0.9950941370490888,0.9950048156444876,0.9948819019032674,0.9948000634159128,0.9950407147031768,0.995010037383419,0.9948913793326104,0.9947525115707416,0.9947536646425196,0.9949185229518116,0.9949007857671476,0.9950305102115292,0.995005796555672,0.9948418552866866,0.9948948965884696,0.9948410468635764,0.9948506755524502,0.9947924713079854,0.9947611318730444,0.9947626016197666,0.9946588238555688,0.9949434145806288,0.9949149691537404,0.9948382949973732,0.99500558458269,0.9948834043707496,0.9949737166894682,0.9948737447638164,0.994932864692504,0.9948995632084852,0.9949962811656006,0.99490133275793,0.9949216749585602,0.994940182312718,0.9949390352616018,0.994938100558288,0.994985860921374,0.9949303396927492,0.9949178634952126,0.9948709939205932,0.9949556480592756,0.9949456069128364,0.994883587055612,0.994941921662482,0.994864359438154,Panama-South,Mangrove 130-200cm,Mangrove 100 to 200cm,SSPS1,Mangrove,Brackish,130-200cm,100_to_200,Catotelm
st1_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989354432230352,0.9888622329279244,0.989207955945726,0.98948712414979,0.9894020509464568,0.9893725329119124,0.9896301195341164,0.9882642142563752,0.9892582201460586,0.9891213511462604,0.989697628573171,0.989115085448798,0.989073477712642,0.9894032407830464,0.9897787201359386,0.989439660609004,0.9892549152968336,0.9895863844585112,0.9890580880729928,0.9889771009647929,0.9891490323591884,0.9894709045378932,0.9894370582808096,0.9893536575128972,0.9891530716244372,0.9895433791706884,0.9891310955453064,0.9894989163007288,0.9891381526524076,0.9890604780459588,0.9896252959212956,0.9893774012295375,0.989495110944279,0.9893971979820946,0.9897186122760264,0.9897076953333236,0.9892342621769692,0.9894052507508349,0.9892936089061602,0.9899526823226392,0.989601475205596,0.9894940064730188,0.9898332116249564,0.9896846342077588,0.9894188485647992,0.9893072845647788,0.9893033564511088,0.9893919980970324,0.989141523739697,0.9894562742946168,0.9896489191475646,0.9895468568177472,0.989611556526466,0.9897018869313484,0.9894380811337868,0.9892986677909762,0.9892358485952912,0.9894875471391849,0.9894746157100516,0.9894680029594864,0.989448395469828,0.9893890768332644,0.9897072812628546,0.9896412279454696,0.9894226080955218,0.9894024950238413,0.9896315082858124,0.989501818062481,0.9893450810880589,0.9895513175400928,0.9896004417100134,0.9892878169549412,0.9895951134725705,0.9895471811012588,0.9894925688440356,0.98956591046531,0.9893684152525372,0.9893262246665095,0.989424429219284,0.9895489832992176,0.9893753381046309,0.989421715853958,0.9894724271687976,0.9895482404899008,0.9895822950922192,0.989219467319692,0.989715070724447,0.9894743067668552,0.9893628447104056,0.9894391722124962,Panama-South,Mangrove 130-200cm,Mangrove 100 to 200cm,SSPS1,Mangrove,Brackish,130-200cm,100_to_200,Catotelm
st1_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.990119116408268,0.9903175277253708,0.989806113853287,0.9904166637659164,0.9898292270312794,0.9907495770706136,0.9902454034711538,0.989931843972125,0.9898867315042362,0.990318363141443,0.9899834510887396,0.9907327385214396,0.9898626667902248,0.9902367185973576,0.9902475470542148,0.9903139105229288,0.9906151923145252,0.9904849722867234,0.9904874443781604,0.9904220906369344,0.990540783640982,0.9901930818312424,0.9900745657650571,0.9902691159698124,0.9903950605697884,0.9905864691237946,0.9904886755716628,0.990232700678126,0.99018234140947,0.9904083545500512,0.9901004440997492,0.9904700966548584,0.990562237740638,0.9902554054873978,0.99058133803752,0.9902989165556824,0.9901399592535997,0.9901446690351006,0.990250660883113,0.9903488263104796,0.9905930926778858,0.9903550267023138,0.9903928090268476,0.9902118650673676,0.9903122743389238,0.9902957874050948,0.99052915635964,0.990439773665322,0.9902991917702754,0.9902571247373556,0.9903903597782252,0.9904364749106044,0.9904629104353916,0.9905191865291422,0.9904500447855208,0.9902580235101855,0.9901885722170934,0.9904359370683992,0.990233549755168,0.9904716900322508,0.990292388285774,0.9903255528220604,0.9903353975665452,0.9905432885497052,0.9902104577238188,0.990344136447442,0.9903855736393596,0.9906295885521093,0.990340986584061,0.9904816700580196,0.9903697038142832,0.9903783143156412,0.9904409864026242,0.9902167128788784,0.9902927752096318,0.990429213348568,0.9904799839640076,0.990390015542967,0.990301176760502,0.990292466137035,0.9903504660103544,0.9901702068817264,0.9904633674296348,0.990286747120302,0.990317990064044,0.9904601069374872,0.990396953818488,0.9905587488626292,0.9903599190300456,0.9904098736905892,Panama-South,Mangrove 130-200cm,Mangrove 100 to 200cm,SSPS1,Mangrove,Brackish,130-200cm,100_to_200,Catotelm
st2_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9623911000341128,0.9600718457821932,0.9621880939286136,0.962208283150354,0.9607495074526076,0.9620040239207468,0.9616691613118816,0.9637273480412972,0.9649700294484166,0.9648345528087384,0.963165785363168,0.9627615113677646,0.9617686358830584,0.9620700221292224,0.9620316176664776,0.96008287843224,0.9613048576022236,0.9624280575692994,0.962743754091246,0.959530731587084,0.961760616365258,0.9624865543538388,0.960812039028526,0.9618669063029128,0.9621107943529276,0.96361853909464,0.963154395017732,0.962079408797662,0.9626008609175428,0.963886182976673,0.9625704827833784,0.9624747723622656,0.9619087106011596,0.9633988036345358,0.962752370888555,0.963174562318634,0.9610853781137734,0.9625723109795248,0.9630385445253408,0.9628226955003204,0.9628879175224058,0.9620109118206012,0.961887023015704,0.9620551741397424,0.9613128609483754,0.9621064290583952,0.9627170306482796,0.9633888996678308,0.962660560531903,0.9624475174761776,0.9626770728170148,0.9608021626286825,0.9628533070693506,0.9620444504333668,0.9623574862048552,0.9619223370365928,0.9616214317349828,0.96216465236216,0.9623692103910534,0.9631573310818768,0.963097351974672,0.9628047671920056,0.9619034570967344,0.963566027765966,0.9623283332985748,0.962129749763709,0.962790169224079,0.9628162323535728,0.9627668266895816,0.9630104009625984,0.9624204778382276,0.9622694022822958,0.9629653445309668,0.962827030190774,0.9628586600708892,0.962532877964778,0.9627311153870968,0.963366684004152,0.9624133060480418,0.9630080988479984,0.9630270224748312,0.9629033920415698,0.962257969366574,0.962288916527273,0.9628776743938562,0.9633797919042304,0.9625568220183895,0.962521909301313,0.9625458126983856,0.9629745949304752,Panama-South,Mixed forest 0-4cm,Mixed forest 0 to 30cm,SSPS2,Mixed forest,Freshwater,0-4cm,0_to_30,Acrotelm
st2_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9080057922180992,0.9040853238281548,0.9025580440125034,0.8998436379585216,0.9032851344671784,0.9101814941416448,0.9040143134620338,0.917401020599968,0.8976327093239396,0.903365473646104,0.9033986922392572,0.908315229470756,0.9097754346916008,0.9024550148559638,0.904272210971208,0.9047128351561904,0.9070296026508202,0.9096657573954574,0.9074567870147512,0.9069604189087768,0.909136944896622,0.9057924796990552,0.9073249707439578,0.9073537253601724,0.9061538778679712,0.906004904813244,0.906521327196704,0.9075603624084496,0.9064470573349096,0.907552980302995,0.9081782783231798,0.9046860406329044,0.9081584119250552,0.9093515884928616,0.903795421821634,0.905415107844703,0.9040068048246392,0.9041061455209572,0.904797917531369,0.9052862374277726,0.906941516204405,0.9061629306442556,0.905042576907646,0.906594794704466,0.904763898136981,0.905213536215074,0.906792593336076,0.9069859011029796,0.9063534970892788,0.9070244913374172,0.9045238130361826,0.906862954565538,0.9067384808540508,0.9072902953484048,0.9055945020918532,0.9066538693756372,0.9064448654424728,0.904904485366992,0.907408280129115,0.908884235221032,0.906201176406882,0.9061205961924952,0.9060683277916584,0.9056906057269156,0.9051073778192442,0.906659828354961,0.90498855860455,0.9069859301857004,0.9050404744936004,0.9057724282610656,0.905210900752372,0.9066377735736092,0.9058104928838489,0.906360056609432,0.9070101298728602,0.9061168338883092,0.9053523145248028,0.9067796313658272,0.9066346001380734,0.9056608016249,0.9065233762682684,0.9050454309469468,0.9051983714161582,0.905373290972994,0.9056785339142718,0.9064130062015412,0.9055343328021772,0.906369354127348,0.905532000931211,0.9051845177638692,Panama-South,Mixed forest 5-15cm,Mixed forest 0 to 30cm,SSPS2,Mixed forest,Freshwater,5-15cm,0_to_30,Acrotelm
st2_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985783724702557,0.9862548993671724,0.9874910366817272,0.9857331820302004,0.9864602724848754,0.9872500191449516,0.9861450421537028,0.9868279947925732,0.9869545603274832,0.9869045745991744,0.9857275541801056,0.9862578352024116,0.9860143864231624,0.986952562532554,0.9865603008124424,0.9866097078229908,0.986754064035629,0.9866002720937036,0.9864361739677596,0.9866454312851632,0.986945822093549,0.9866899555327968,0.9865944988735866,0.9866825579512302,0.9874918348032752,0.9868224620042878,0.986502323150134,0.9871644840808996,0.9867423886004691,0.9865429324681898,0.9872537772915568,0.986512060703564,0.9863102539660876,0.9871821642367932,0.98650750762459,0.9868623604966092,0.98677208242976,0.987268576974647,0.9872066707708508,0.9867313833012624,0.9868138238711168,0.9865913421989986,0.9869083270426868,0.986932302465555,0.98664921640707,0.9869965452323848,0.9868872935262268,0.9866854219143432,0.9874524850077272,0.987161916031996,0.9870014895617258,0.986847496438851,0.986906206365314,0.9868824987452364,0.9871381324367748,0.9864507739679924,0.9870907597596716,0.9865706121761576,0.9869748180054672,0.9868126953396216,0.9866246111766568,0.9869578712709284,0.9866202133078384,0.986630760233059,0.986699960570988,0.986821858578139,0.9866310956878234,0.9871609919736252,0.9869063818074262,0.9865975644255658,0.9868098382931194,0.9868895811996554,0.9870381841748128,0.986714404510878,0.986904943413656,0.9867543619385656,0.9870855767573636,0.987060661588242,0.9871360578893148,0.9865794790864116,0.9866595631044218,0.9868102748827982,0.9867016227652564,0.98678022710891,0.986853249407463,0.9870063326091892,0.9871282777669734,0.9868008390597957,0.9871135470835688,0.9868421936563996,Panama-South,Mixed forest 16-30cm,Mixed forest 0 to 30cm,SSPS2,Mixed forest,Freshwater,16-30cm,0_to_30,Acrotelm
