sample-id,depth-1_iter-1,depth-1_iter-2,depth-1_iter-3,depth-1_iter-4,depth-1_iter-5,depth-1_iter-6,depth-1_iter-7,depth-1_iter-8,depth-1_iter-9,depth-1_iter-10,depth-3790_iter-1,depth-3790_iter-2,depth-3790_iter-3,depth-3790_iter-4,depth-3790_iter-5,depth-3790_iter-6,depth-3790_iter-7,depth-3790_iter-8,depth-3790_iter-9,depth-3790_iter-10,depth-7579_iter-1,depth-7579_iter-2,depth-7579_iter-3,depth-7579_iter-4,depth-7579_iter-5,depth-7579_iter-6,depth-7579_iter-7,depth-7579_iter-8,depth-7579_iter-9,depth-7579_iter-10,depth-11368_iter-1,depth-11368_iter-2,depth-11368_iter-3,depth-11368_iter-4,depth-11368_iter-5,depth-11368_iter-6,depth-11368_iter-7,depth-11368_iter-8,depth-11368_iter-9,depth-11368_iter-10,depth-15157_iter-1,depth-15157_iter-2,depth-15157_iter-3,depth-15157_iter-4,depth-15157_iter-5,depth-15157_iter-6,depth-15157_iter-7,depth-15157_iter-8,depth-15157_iter-9,depth-15157_iter-10,depth-18946_iter-1,depth-18946_iter-2,depth-18946_iter-3,depth-18946_iter-4,depth-18946_iter-5,depth-18946_iter-6,depth-18946_iter-7,depth-18946_iter-8,depth-18946_iter-9,depth-18946_iter-10,depth-22735_iter-1,depth-22735_iter-2,depth-22735_iter-3,depth-22735_iter-4,depth-22735_iter-5,depth-22735_iter-6,depth-22735_iter-7,depth-22735_iter-8,depth-22735_iter-9,depth-22735_iter-10,depth-26524_iter-1,depth-26524_iter-2,depth-26524_iter-3,depth-26524_iter-4,depth-26524_iter-5,depth-26524_iter-6,depth-26524_iter-7,depth-26524_iter-8,depth-26524_iter-9,depth-26524_iter-10,depth-30313_iter-1,depth-30313_iter-2,depth-30313_iter-3,depth-30313_iter-4,depth-30313_iter-5,depth-30313_iter-6,depth-30313_iter-7,depth-30313_iter-8,depth-30313_iter-9,depth-30313_iter-10,depth-34103_iter-1,depth-34103_iter-2,depth-34103_iter-3,depth-34103_iter-4,depth-34103_iter-5,depth-34103_iter-6,depth-34103_iter-7,depth-34103_iter-8,depth-34103_iter-9,depth-34103_iter-10,Location,Site layer,Site_layer,Site,Phasic_community,Type,Depth_group_new,Depth_group_cm,Depth_layer
st1_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1954.8163265306123,1867.4680851063831,2003.0441176470588,1950.0075187969924,1923.3333333333333,1956.0,1873.4680851063831,1719.4375,1887.006329113924,2011.15625,2630.721393034826,2679.488372093023,2425.6829268292686,2276.753968253968,2532.8971962616824,2530.5915492957747,2547.075892857143,2480.535714285714,2490.4333333333334,2426.331914893617,2816.003717472119,2806.2559726962454,2760.4966887417218,2964.617328519856,2945.715867158672,3001.556363636364,2820.2464788732395,2977.6875,2853.6089965397923,2946.0,3196.435158501441,3136.342028985508,2957.7899686520377,3194.083333333333,3180.666666666667,2917.9106628242075,3065.3295128939826,3331.996753246753,3107.196022727273,3192.45625,3317.3078880407124,3272.791237113402,3308.625974025974,3268.2692307692305,3280.30585106383,3224.2056555269924,3354.409836065573,3178.301470588235,3382.2519083969464,3339.17048346056,3633.669291338583,3373.155902004454,3378.919821826281,3543.235294117647,3306.12,3416.857142857143,3405.161731207289,3524.7605633802814,3252.9310344827586,3374.5324675324678,3661.6738660907126,3623.76043956044,3575.5680345572355,3356.1860940695296,3449.055666003976,3474.4102564102564,3569.974842767296,3472.801324503311,3449.635220125786,3476.9186295503214,3650.335294117647,3524.744094488189,3336.213768115942,3638.1045627376425,3600.019607843137,3609.8805668016194,3651.20612244898,3601.005859375,3580.233009708738,3452.938596491228,3748.005736137668,3668.271719038817,3630.96,3752.028517110266,3580.232558139535,3561.424632352941,3702.363288718929,3738.562851782364,3655.26455026455,3708.594444444445,Panama-South,Mangrove 0-4cm,Mangrove 0 to 30cm,SSPS1,Mangrove,Brackish,0-4cm,0_to_30,Acrotelm
st1_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1990.264705882353,1924.916083916084,1850.2743902439024,1787.4,1752.0061728395062,2052.181208053691,1827.3333333333333,1964.112582781457,1839.2,1752.0192307692307,2439.320987654321,2374.6712962962965,2353.478813559322,2400.950226244344,2619.6820276497697,2401.565789473684,2448.1244444444446,2206.648221343873,2439.5420168067226,2414.035714285714,2633.458333333333,2883.130909090909,2807.1654676258995,2683.445205479452,2763.635087719298,2704.2218430034127,2669.51,2765.828178694158,2578.8846153846152,2586.7070707070707,2833.862068965517,2887.0884955752213,2987.0096153846152,2739.150417827298,3009.8895899053628,2762.0828729281766,2860.761329305136,2934.471875,2853.34375,2959.896103896104,2942.382871536524,2933.15099009901,2929.3064516129034,3128.304582210242,2868.110294117647,3058.8597883597886,3017.6380697050936,2860.3894736842103,3002.419525065963,2995.2487046632123,3069.818181818182,3125.6980676328503,3050.035629453682,3024.2241379310344,3103.574626865672,3290.3886010362694,3198.3291770573564,3132.4166666666665,3138.402912621359,3178.3703703703704,3168.7941176470586,3227.0,3242.243055555556,3190.104677060134,3180.681818181818,3193.207343412527,3276.273348519362,3184.013986013986,3286.4347826086955,3266.701943844492,3316.2315789473687,3296.544491525424,3240.962962962963,3297.6487603305786,3233.4868154158216,3183.0533333333333,3221.938016528926,3227.048672566372,3316.736051502146,3294.146496815287,3286.605363984674,3151.4223484848485,3210.4264432029795,3160.574712643678,3276.73896353167,3226.5730994152045,3396.049250535332,3298.005681818182,3260.525390625,3311.8336633663366,Panama-South,Mangrove 16-30cm,Mangrove 0 to 30cm,SSPS1,Mangrove,Brackish,16-30cm,0_to_30,Acrotelm
st1_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2256.4693877551017,2208.1355932203387,2161.942307692308,2228.225988700565,2289.632124352332,2463.3275862068967,2105.5,2107.512195121951,2223.5081967213114,2583.105263157895,2905.010752688172,2961.736842105264,2927.535211267605,2977.715867158672,3044.6263736263736,2831.9137931034484,2731.1176470588234,2958.3763440860216,3250.333333333333,2822.0557620817845,3354.459459459459,3240.0157068062827,3185.6446280991736,3227.5,3373.805970149254,3319.6617647058824,3518.232835820896,3502.0091185410333,3512.455414012739,3464.086153846154,3840.0529247910863,3647.577319587629,3639.8380462724936,3682.132678132678,3648.049295774648,3869.3977900552486,3730.359801488834,3702.6631299734745,3685.4501278772377,3769.844504021448,3855.393088552916,3872.931034482759,3820.116564417178,3753.431718061674,3972.373068432671,3929.090909090909,3967.9,3953.373068432671,4052.6906474820144,4039.114832535885,4017.844827586207,3995.3294117647056,4024.845070422535,3934.237623762376,3891.945205479452,4129.338645418326,4003.754455445544,3985.909090909091,3941.725296442688,4164.243298969072,4060.294659300184,4164.005617977528,4224.104504504505,4119.979853479854,4118.496402877698,4065.0877513711152,3991.5,4174.477508650519,4024.050089445438,4134.623595505618,4168.06045751634,4249.159649122807,4110.768,4152.47245409015,4116.310286677909,4205.242718446601,4208.658291457286,4230.35413153457,4211.497297297297,4162.799035369775,4128.633126934985,4324.740558292282,4285.34375,4171.829754601227,4434.13,4284.470113085622,4228.515337423313,4198.359327217126,4184.494672754947,4263.920187793427,Panama-South,Mangrove 31-60cm,Mangrove 30 to 100cm,SSPS1,Mangrove,Brackish,31-60cm,30_to_100,Catotelm
st1_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2229.259668508287,2373.719298245614,2243.69109947644,2278.179775280899,2722.711409395973,2372.2342857142858,2424.7833333333333,2145.6,2381.8670520231217,2469.3297872340427,3067.287937743191,3285.391634980989,3107.04,3081.037313432836,2955.181818181818,3138.7261904761904,2910.625,3017.8956834532373,3116.6724137931037,3046.1171875,3517.0090634441085,3349.167613636364,3691.3364197530864,3740.124203821656,3652.6183431952654,3993.848484848485,3660.846875,3430.8475073313784,3693.7761194029854,3653.290801186944,4095.502617801047,3719.98969072165,3875.7375,3771.715736040609,3810.4882506527415,3796.221951219512,4100.241935483871,3911.595641646489,4115.445682451254,3912.5634146341454,4276.85294117647,3894.6673427991886,4169.066974595843,4133.6815286624205,4031.884210526316,4127.572082379863,4074.677419354839,4314.5560640732265,4110.25,4224.955294117647,4259.574074074074,4276.303571428572,4509.726708074534,4279.006060606061,4285.44099378882,4175.739478957916,4307.641237113402,4155.4029850746265,4333.63126252505,4120.705882352941,4667.480804387568,4427.42,4271.17157712305,4355.392120075047,4461.556586270872,4270.542342342343,4299.604852686309,4351.763385146805,4450.550909090909,4321.5,4477.66,4440.727879799666,4432.495652173913,4428.872727272727,4538.829431438127,4534.446366782007,4669.501724137931,4389.0,4451.339256865913,4443.125401929261,4658.78664495114,4516.775,4641.18779342723,4549.032558139535,4532.937689969605,4616.389230769231,4588.334394904458,4462.682370820668,4747.856198347107,4577.188087774295,Panama-South,Mangrove 90-120cm,Mangrove 100 to 200cm,SSPS1,Mangrove,Brackish,90-120cm,100_to_200,Catotelm
st1_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1985.38125,2183.8816568047337,1967.3240223463688,2025.4610778443116,2087.0,2004.8839779005525,1989.0,1815.860215053764,2057.25,2016.6440677966104,2623.995867768595,2838.7088607594937,2651.6654411764703,2866.610878661088,2572.6829268292686,2712.177215189873,2892.0045045045044,2691.248927038627,2653.092105263158,2762.666666666667,3044.7451612903224,2899.252976190476,3016.702194357367,3061.9449541284403,3157.512738853503,3064.41975308642,3047.015625,2969.2200000000003,3005.653631284916,3154.572916666667,3286.482093663912,3214.2809278350514,3326.878787878788,3403.825352112676,3066.25,3231.766578249337,3310.5,3354.7915492957745,3134.058823529412,3280.57507082153,3314.379310344828,3364.9953271028035,3367.383027522936,3596.4935732647814,3510.112412177986,3325.215730337078,3303.534831460674,3209.066513761468,3315.430555555556,3470.7447795823664,3482.055432372505,3450.406852248394,3393.3555093555096,3404.6467065868264,3385.1971544715448,3675.7127429805614,3529.978947368421,3477.031185031185,3433.968190854871,3429.1948608137045,3459.2808988764045,3538.8505976095616,3499.345794392523,3531.348336594912,3552.011235955056,3515.25,3465.6153846153848,3539.78612716763,3378.880998080614,3507.880434782609,3554.3597883597886,3481.8722627737225,3600.742286751361,3510.851648351648,3447.1019332161686,3660.742286751361,3497.2473118279568,3503.780621572212,3536.5309278350514,3702.97947761194,3585.88,3564.919439579685,3580.75,3676.3597883597886,3582.2186495176848,3534.033112582781,3541.6490384615386,3419.4074074074074,3557.6650246305417,3672.031509121061,Panama-South,Mangrove 130-200cm,Mangrove 100 to 200cm,SSPS1,Mangrove,Brackish,130-200cm,100_to_200,Catotelm
st1_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1374.1935483870968,1498.0,1239.5365853658536,1249.5833333333337,1344.0925925925926,1279.0081300813008,1428.2456140350878,1274.9816513761468,1391.8910891089108,1224.128205128205,1734.7368421052631,1701.4578313253012,1742.8353658536585,1779.561728395062,1722.0240963855422,1601.6666666666663,1747.9041095890411,1814.5890410958905,1889.93006993007,1836.3846153846152,2001.8,2130.7023809523807,1973.10447761194,1934.5911330049264,1881.476923076923,2131.505208333333,2075.235294117647,2110.272727272727,2161.875,1849.4,2119.7782805429865,2246.96261682243,2294.89592760181,2217.869369369369,2217.1674418604653,2136.153846153846,2341.452736318408,2166.333333333333,2036.7545454545452,2208.7105263157896,2330.682926829268,2273.164556962025,2360.264,2453.362068965517,2215.556420233463,2293.3405172413795,2296.6746987951806,2318.392712550607,2167.607547169812,2411.0135746606334,2386.7258687258686,2492.6491935483878,2288.094276094276,2508.828125,2384.223076923077,2365.320895522388,2366.0661478599222,2325.897338403042,2508.595238095238,2245.261744966443,2463.45,2485.7235494880547,2382.9933774834435,2521.452296819788,2420.719178082192,2537.829545454545,2400.908783783784,2453.3377926421404,2438.290909090909,2397.852112676056,2435.141065830721,2455.5135135135133,2528.2363636363634,2450.6978851963745,2526.375,2542.361842105264,2564.05,2629.3229166666665,2472.3125,2415.4186046511627,2438.660167130919,2519.4121212121213,2569.65625,2642.287037037037,2615.0029585798816,2554.426332288401,2594.3863636363635,2596.18125,2550.215909090909,2641.148936170213,Panama-South,Mangrove 130-200cm,Mangrove 100 to 200cm,SSPS1,Mangrove,Brackish,130-200cm,100_to_200,Catotelm
st1_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1219.375,1138.53125,1203.449612403101,1328.4615384615386,1375.5,1328.008695652174,1211.764705882353,1263.590909090909,1257.9459459459458,1247.7777777777778,1758.0,1564.1005586592178,1610.0736196319017,1716.75,1723.0191082802548,1669.3262032085563,1723.2264150943397,1673.3389830508474,1618.0111731843576,1706.9166666666663,1812.0050505050503,1817.9178743961352,1900.0289855072465,1883.7121951219517,1951.4396135265704,1729.1948051948052,1766.2248803827752,1751.2805429864252,1962.4396135265704,2024.1160220994475,2234.0285714285715,1983.182926829268,1897.2092050209203,1944.739299610895,1977.5319148936169,1935.580508474576,1992.3568281938328,2063.254545454545,1952.5811965811963,1964.4978902953585,2060.022304832714,2073.6117647058823,2055.7251908396947,2072.32421875,2094.442748091603,1944.830258302583,1978.190812720848,2037.3513513513512,2027.0223048327136,2110.709803921569,2169.0035587188613,2123.6202090592333,2051.89898989899,2144.951768488746,2192.122866894198,2101.6315789473683,2134.1672862453534,2275.167910447761,2139.777777777778,2075.098360655737,2063.721518987342,2112.031746031746,2101.094224924012,2152.89898989899,2117.522292993631,2283.6859205776173,2284.0,2135.343373493976,2042.380664652568,2113.639498432602,2215.4057507987222,2205.430379746836,2220.403225806452,2182.403225806452,2118.7549295774647,2219.070552147239,2110.644230769231,2192.967741935484,2211.6666666666665,2206.624203821656,2175.5295857988167,2190.753012048193,2175.6539589442814,2168.6617210682493,2230.3222891566265,2181.1947674418607,2204.2363636363634,2143.1176470588234,2170.7946428571427,2203.433436532508,Panama-South,Mangrove 130-200cm,Mangrove 100 to 200cm,SSPS1,Mangrove,Brackish,130-200cm,100_to_200,Catotelm
st2_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1508.40625,1504.080745341615,1585.8915662650602,1433.369696969697,1486.2640449438202,1461.6057142857144,1488.6347305389222,1567.9349112426034,1651.3819444444443,1428.644578313253,1884.413636363636,1924.51376146789,1970.0179372197308,1937.1462264150944,1821.6550218340608,1890.782608695652,2000.3623853211009,1972.2036199095023,1987.62660944206,1860.6338028169012,2074.2047244094488,2211.326771653544,2095.777777777778,2168.112,2167.949790794979,2132.3469387755104,2115.679245283018,2109.273076923077,2226.563025210084,2120.753846153846,2186.4,2320.1107142857145,2201.223300970874,2172.386029411765,2214.128617363344,2341.28880866426,2190.003367003367,2210.301324503311,2405.613138686132,2356.3370786516853,2409.472222222222,2231.14375,2381.808510638298,2371.975352112676,2401.644366197183,2313.024316109422,2358.335463258786,2292.939655172414,2352.0714285714284,2275.2824675324678,2336.699421965318,2478.2108626198083,2358.96875,2421.224683544304,2415.0722891566265,2318.302521008404,2446.5386996904026,2425.376146788991,2401.2835820895525,2411.0386904761904,2412.133152173913,2412.2146739130435,2510.2881844380404,2436.4073033707864,2442.1132596685084,2414.4084507042253,2435.8337801608577,2368.894736842105,2423.810810810811,2466.4117647058824,2469.141689373297,2394.0689655172414,2421.104712041885,2493.097297297297,2427.464190981432,2395.619680851064,2440.3790523690773,2471.3208092485547,2416.538461538461,2501.350724637681,2484.311345646438,2450.270408163265,2411.257294429708,2454.3863636363635,2467.3139841688653,2496.811320754717,2469.017456359102,2583.0056657223795,2571.8551136363635,2551.1686046511627,Panama-South,Mixed forest 0-4cm,Mixed forest 0 to 30cm,SSPS2,Mixed forest,Freshwater,0-4cm,0_to_30,Acrotelm
st2_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1240.5245901639346,1164.238805970149,1200.2857142857142,1212.3430656934306,1273.436974789916,1189.0075757575758,1180.84375,1280.3435114503818,1263.2276422764228,1307.5223880597014,1489.043956043956,1652.3015873015877,1610.6503067484664,1507.5911602209944,1525.4788732394366,1399.284263959391,1536.4739884393064,1436.89,1447.0199004975125,1637.1771428571428,1637.1914893617022,1636.294642857143,1650.1506276150628,1773.9563106796118,1767.950495049505,1690.6538461538462,1748.2876712328766,1776.8883720930232,1725.1090047393363,1686.331914893617,1895.418326693227,1731.0121951219512,1818.7293577981648,1756.236051502146,1818.46875,1717.116104868914,1731.6854838709678,1752.8467741935483,1657.2540983606557,1848.50643776824,1924.065637065637,1793.6505576208178,1817.030888030888,1855.9056603773583,1725.5104895104896,1827.5328467153288,1885.1417910447765,1815.6666666666667,1834.389763779528,1794.5613382899628,1867.895683453237,1857.26116838488,1838.848591549296,1877.360465116279,1932.7391304347825,1844.5350553505532,1882.3846153846152,1833.8762886597935,1905.736220472441,1824.958762886598,1874.549019607843,1890.0751879699249,1872.7535211267605,1909.097902097902,1888.4857142857145,1816.8338870431892,1859.6263736263736,1877.212996389892,1924.6425992779784,1882.7368421052631,1950.6530612244896,1876.6620209059236,1900.2608695652173,1873.2902208201888,1830.403225806452,1952.3737024221452,1839.2396166134183,1864.418181818182,1892.8786764705883,1876.4070512820515,1913.5501730103808,1867.6048632218844,1885.116129032258,1925.967105263158,1870.3023255813955,1862.6832298136649,1974.3059701492537,1946.4070512820515,1872.3963963963963,1867.6612377850165,Panama-South,Mixed forest 5-15cm,Mixed forest 0 to 30cm,SSPS2,Mixed forest,Freshwater,5-15cm,0_to_30,Acrotelm
st2_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1125.3333333333333,1245.6792452830189,1072.8076923076924,1207.7413793103449,1304.7589285714284,1253.5,1149.0223880597014,1195.7777777777778,1213.0569105691056,1317.6339285714284,1493.4233128834355,1571.527027027027,1531.8150684931506,1500.578231292517,1433.892857142857,1443.6829268292684,1374.5,1457.084745762712,1423.9056603773586,1444.6481481481485,1667.88,1540.14,1671.5172413793102,1582.6,1627.6546391752577,1765.5843373493976,1727.3050847457623,1805.3809523809523,1629.2051282051282,1675.9545454545455,1722.013452914798,1765.1237623762377,1646.0049504950496,1766.9150943396226,1670.5394736842104,1742.570048309179,1739.4218009478673,1761.5051020408164,1788.8444444444444,1696.2984293193715,1865.766355140187,1828.4492753623188,1842.0941704035877,1754.2212389380531,1793.377118644068,1812.0684931506848,1828.718309859155,1792.9375,1933.3152709359608,1831.0917030567684,1712.924302788845,1836.6144578313251,1899.3319672131147,1881.218487394958,1753.1898734177216,1763.4824902723735,1784.542750929368,1779.751004016064,1875.8228346456688,1911.0263157894735,1786.452205882353,1819.171755725191,1847.22633744856,1783.6037037037038,1915.093023255814,1820.556363636364,1840.7297297297296,1898.7,1910.574144486692,1835.934065934066,1832.741573033708,1887.0454545454545,1848.5035714285716,1854.934065934066,1889.6410256410256,1939.822393822394,1947.9830508474577,1816.2417582417584,1860.8982456140352,1879.8957528957528,1915.0547445255477,1881.9444444444443,1902.3227091633464,1901.9638554216867,1890.494382022472,1869.9204545454545,1894.388888888889,1895.988847583643,1954.360465116279,1885.9448529411768,Panama-South,Mixed forest 16-30cm,Mixed forest 0 to 30cm,SSPS2,Mixed forest,Freshwater,16-30cm,0_to_30,Acrotelm
