Feature ID	Taxon	Confidence
d950924b1915e4f6b6ebbf57aa66cfd5	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__t0.6.f;f__;g__;s__	0.9982332968793645
58522cb0cda859e170115658b8d06f05	d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Group_1.1c;f__;g__;s__	0.9999999690825523
266c28ca05891e77d0f680796e2e5fcd	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.9999999999750884
7c50c34b2128d1db475bc90049b0ac16	d__Bacteria;p__Firmicutes;c__Thermacetogenia;o__Thermacetogeniales;f__Thermacetogeniaceae;g__uncultured;s__	0.9716952327875163
94944e6314e9299870105015e661bc75	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.9999999999995737
6194e227f0ccf612cceb73f4b2b9501b	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.999999999995012
a23db0550c23ab5faad29f635bc24510	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	0.979382845015155
fc6b0bd3ded10443979ec1034130e106	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.9999999999994884
6f4ff66003cb90479d8fb057947ce8a2	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Spirochaeta;s__	0.9995404533574619
a9860e6f0b284e39e7ae0f73344d8a4c	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.9999999999989484
2b2c1163b3e8493fc8efe21b76090995	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.9999999995888516
b9296f0d72fd76273e07cd39651d7c34	d__Bacteria;p__Sva0485;c__;o__;f__;g__;s__	0.9999959791136184
156274982e5b961cb5ba27bdb062d164	d__Archaea;p__Asgardarchaeota;c__Lokiarchaeia;o__;f__;g__;s__	0.9999999999556479
d06ea7068e8d0f025fcae4fe189d657d	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.9999927122920365
3109c5b407a444b3a603ec8b2861cf1a	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF3;f__;g__;s__	0.9990558428364346
cddcba2db053de87191e8277da9b5711	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__t0.6.f;f__;g__;s__	0.9993267696531101
